 # Energia   DOS_Total   Transmitancia
   -4.0455000000E+00    3.0554665062E-04    0.0000000000E+00
   -4.0432500000E+00    3.0606227297E-04    0.0000000000E+00
   -4.0410000000E+00    3.0657931450E-04    0.0000000000E+00
   -4.0387500000E+00    3.0709778070E-04    0.0000000000E+00
   -4.0365000000E+00    3.0761767711E-04    0.0000000000E+00
   -4.0342500000E+00    3.0813900927E-04    0.0000000000E+00
   -4.0320000000E+00    3.0866178277E-04    0.0000000000E+00
   -4.0297500000E+00    3.0918600321E-04    0.0000000000E+00
   -4.0275000000E+00    3.0971167623E-04    0.0000000000E+00
   -4.0252500000E+00    3.1023880749E-04    0.0000000000E+00
   -4.0230000000E+00    3.1076740269E-04    0.0000000000E+00
   -4.0207500000E+00    3.1129746755E-04    0.0000000000E+00
   -4.0185000000E+00    3.1182900781E-04    0.0000000000E+00
   -4.0162500000E+00    3.1236202927E-04    0.0000000000E+00
   -4.0140000000E+00    3.1289653773E-04    0.0000000000E+00
   -4.0117500000E+00    3.1343253903E-04    0.0000000000E+00
   -4.0095000000E+00    3.1397003904E-04    0.0000000000E+00
   -4.0072500000E+00    3.1450904365E-04    0.0000000000E+00
   -4.0050000000E+00    3.1504955880E-04    0.0000000000E+00
   -4.0027500000E+00    3.1559159045E-04    0.0000000000E+00
   -4.0005000000E+00    3.1613514457E-04    0.0000000000E+00
   -3.9982500000E+00    3.1668022720E-04    0.0000000000E+00
   -3.9960000000E+00    3.1722684439E-04    0.0000000000E+00
   -3.9937500000E+00    3.1777500220E-04    0.0000000000E+00
   -3.9915000000E+00    3.1832470677E-04    0.0000000000E+00
   -3.9892500000E+00    3.1887596423E-04    0.0000000000E+00
   -3.9870000000E+00    3.1942878076E-04    0.0000000000E+00
   -3.9847500000E+00    3.1998316256E-04    0.0000000000E+00
   -3.9825000000E+00    3.2053911588E-04    0.0000000000E+00
   -3.9802500000E+00    3.2109664698E-04    0.0000000000E+00
   -3.9780000000E+00    3.2165576218E-04    0.0000000000E+00
   -3.9757500000E+00    3.2221646780E-04    0.0000000000E+00
   -3.9735000000E+00    3.2277877022E-04    0.0000000000E+00
   -3.9712500000E+00    3.2334267584E-04    0.0000000000E+00
   -3.9690000000E+00    3.2390819109E-04    0.0000000000E+00
   -3.9667500000E+00    3.2447532245E-04    0.0000000000E+00
   -3.9645000000E+00    3.2504407642E-04    0.0000000000E+00
   -3.9622500000E+00    3.2561445953E-04    0.0000000000E+00
   -3.9600000000E+00    3.2618647835E-04    0.0000000000E+00
   -3.9577500000E+00    3.2676013949E-04    0.0000000000E+00
   -3.9555000000E+00    3.2733544959E-04    0.0000000000E+00
   -3.9532500000E+00    3.2791241532E-04    0.0000000000E+00
   -3.9510000000E+00    3.2849104340E-04    0.0000000000E+00
   -3.9487500000E+00    3.2907134056E-04    0.0000000000E+00
   -3.9465000000E+00    3.2965331359E-04    0.0000000000E+00
   -3.9442500000E+00    3.3023696930E-04    0.0000000000E+00
   -3.9420000000E+00    3.3082231454E-04    0.0000000000E+00
   -3.9397500000E+00    3.3140935620E-04    0.0000000000E+00
   -3.9375000000E+00    3.3199810120E-04    0.0000000000E+00
   -3.9352500000E+00    3.3258855651E-04    0.0000000000E+00
   -3.9330000000E+00    3.3318072911E-04    0.0000000000E+00
   -3.9307500000E+00    3.3377462606E-04    0.0000000000E+00
   -3.9285000000E+00    3.3437025440E-04    0.0000000000E+00
   -3.9262500000E+00    3.3496762127E-04    0.0000000000E+00
   -3.9240000000E+00    3.3556673379E-04    0.0000000000E+00
   -3.9217500000E+00    3.3616759916E-04    0.0000000000E+00
   -3.9195000000E+00    3.3677022459E-04    0.0000000000E+00
   -3.9172500000E+00    3.3737461736E-04    0.0000000000E+00
   -3.9150000000E+00    3.3798078476E-04    0.0000000000E+00
   -3.9127500000E+00    3.3858873413E-04    0.0000000000E+00
   -3.9105000000E+00    3.3919847284E-04    0.0000000000E+00
   -3.9082500000E+00    3.3981000832E-04    0.0000000000E+00
   -3.9060000000E+00    3.4042334802E-04    0.0000000000E+00
   -3.9037500000E+00    3.4103849944E-04    0.0000000000E+00
   -3.9015000000E+00    3.4165547012E-04    0.0000000000E+00
   -3.8992500000E+00    3.4227426764E-04    0.0000000000E+00
   -3.8970000000E+00    3.4289489962E-04    0.0000000000E+00
   -3.8947500000E+00    3.4351737371E-04    0.0000000000E+00
   -3.8925000000E+00    3.4414169763E-04    0.0000000000E+00
   -3.8902500000E+00    3.4476787910E-04    0.0000000000E+00
   -3.8880000000E+00    3.4539592593E-04    0.0000000000E+00
   -3.8857500000E+00    3.4602584593E-04    0.0000000000E+00
   -3.8835000000E+00    3.4665764698E-04    0.0000000000E+00
   -3.8812500000E+00    3.4729133699E-04    0.0000000000E+00
   -3.8790000000E+00    3.4792692392E-04    0.0000000000E+00
   -3.8767500000E+00    3.4856441576E-04    0.0000000000E+00
   -3.8745000000E+00    3.4920382056E-04    0.0000000000E+00
   -3.8722500000E+00    3.4984514640E-04    0.0000000000E+00
   -3.8700000000E+00    3.5048840143E-04    0.0000000000E+00
   -3.8677500000E+00    3.5113359381E-04    0.0000000000E+00
   -3.8655000000E+00    3.5178073176E-04    0.0000000000E+00
   -3.8632500000E+00    3.5242982355E-04    0.0000000000E+00
   -3.8610000000E+00    3.5308087749E-04    0.0000000000E+00
   -3.8587500000E+00    3.5373390194E-04    0.0000000000E+00
   -3.8565000000E+00    3.5438890530E-04    0.0000000000E+00
   -3.8542500000E+00    3.5504589603E-04    0.0000000000E+00
   -3.8520000000E+00    3.5570488261E-04    0.0000000000E+00
   -3.8497500000E+00    3.5636587359E-04    0.0000000000E+00
   -3.8475000000E+00    3.5702887756E-04    0.0000000000E+00
   -3.8452500000E+00    3.5769390316E-04    0.0000000000E+00
   -3.8430000000E+00    3.5836095907E-04    0.0000000000E+00
   -3.8407500000E+00    3.5903005404E-04    0.0000000000E+00
   -3.8385000000E+00    3.5970119683E-04    0.0000000000E+00
   -3.8362500000E+00    3.6037439629E-04    0.0000000000E+00
   -3.8340000000E+00    3.6104966129E-04    0.0000000000E+00
   -3.8317500000E+00    3.6172700077E-04    0.0000000000E+00
   -3.8295000000E+00    3.6240642371E-04    0.0000000000E+00
   -3.8272500000E+00    3.6308793913E-04    0.0000000000E+00
   -3.8250000000E+00    3.6377155612E-04    0.0000000000E+00
   -3.8227500000E+00    3.6445728382E-04    0.0000000000E+00
   -3.8205000000E+00    3.6514513140E-04    0.0000000000E+00
   -3.8182500000E+00    3.6583510810E-04    0.0000000000E+00
   -3.8160000000E+00    3.6652722321E-04    0.0000000000E+00
   -3.8137500000E+00    3.6722148607E-04    0.0000000000E+00
   -3.8115000000E+00    3.6791790607E-04    0.0000000000E+00
   -3.8092500000E+00    3.6861649266E-04    0.0000000000E+00
   -3.8070000000E+00    3.6931725535E-04    0.0000000000E+00
   -3.8047500000E+00    3.7002020367E-04    0.0000000000E+00
   -3.8025000000E+00    3.7072534724E-04    0.0000000000E+00
   -3.8002500000E+00    3.7143269572E-04    0.0000000000E+00
   -3.7980000000E+00    3.7214225884E-04    0.0000000000E+00
   -3.7957500000E+00    3.7285404636E-04    0.0000000000E+00
   -3.7935000000E+00    3.7356806811E-04    0.0000000000E+00
   -3.7912500000E+00    3.7428433397E-04    0.0000000000E+00
   -3.7890000000E+00    3.7500285389E-04    0.0000000000E+00
   -3.7867500000E+00    3.7572363787E-04    0.0000000000E+00
   -3.7845000000E+00    3.7644669596E-04    0.0000000000E+00
   -3.7822500000E+00    3.7717203828E-04    0.0000000000E+00
   -3.7800000000E+00    3.7789967500E-04    0.0000000000E+00
   -3.7777500000E+00    3.7862961634E-04    0.0000000000E+00
   -3.7755000000E+00    3.7936187260E-04    0.0000000000E+00
   -3.7732500000E+00    3.8009645413E-04    0.0000000000E+00
   -3.7710000000E+00    3.8083337133E-04    0.0000000000E+00
   -3.7687500000E+00    3.8157263467E-04    0.0000000000E+00
   -3.7665000000E+00    3.8231425469E-04    0.0000000000E+00
   -3.7642500000E+00    3.8305824198E-04    0.0000000000E+00
   -3.7620000000E+00    3.8380460718E-04    0.0000000000E+00
   -3.7597500000E+00    3.8455336101E-04    0.0000000000E+00
   -3.7575000000E+00    3.8530451426E-04    0.0000000000E+00
   -3.7552500000E+00    3.8605807775E-04    0.0000000000E+00
   -3.7530000000E+00    3.8681406239E-04    0.0000000000E+00
   -3.7507500000E+00    3.8757247915E-04    0.0000000000E+00
   -3.7485000000E+00    3.8833333906E-04    0.0000000000E+00
   -3.7462500000E+00    3.8909665322E-04    0.0000000000E+00
   -3.7440000000E+00    3.8986243279E-04    0.0000000000E+00
   -3.7417500000E+00    3.9063068899E-04    0.0000000000E+00
   -3.7395000000E+00    3.9140143311E-04    0.0000000000E+00
   -3.7372500000E+00    3.9217467653E-04    0.0000000000E+00
   -3.7350000000E+00    3.9295043066E-04    0.0000000000E+00
   -3.7327500000E+00    3.9372870699E-04    0.0000000000E+00
   -3.7305000000E+00    3.9450951710E-04    0.0000000000E+00
   -3.7282500000E+00    3.9529287261E-04    0.0000000000E+00
   -3.7260000000E+00    3.9607878522E-04    0.0000000000E+00
   -3.7237500000E+00    3.9686726670E-04    0.0000000000E+00
   -3.7215000000E+00    3.9765832889E-04    0.0000000000E+00
   -3.7192500000E+00    3.9845198371E-04    0.0000000000E+00
   -3.7170000000E+00    3.9924824312E-04    0.0000000000E+00
   -3.7147500000E+00    4.0004711920E-04    0.0000000000E+00
   -3.7125000000E+00    4.0084862405E-04    0.0000000000E+00
   -3.7102500000E+00    4.0165276989E-04    0.0000000000E+00
   -3.7080000000E+00    4.0245956897E-04    0.0000000000E+00
   -3.7057500000E+00    4.0326903366E-04    0.0000000000E+00
   -3.7035000000E+00    4.0408117635E-04    0.0000000000E+00
   -3.7012500000E+00    4.0489600956E-04    0.0000000000E+00
   -3.6990000000E+00    4.0571354585E-04    0.0000000000E+00
   -3.6967500000E+00    4.0653379786E-04    0.0000000000E+00
   -3.6945000000E+00    4.0735677831E-04    0.0000000000E+00
   -3.6922500000E+00    4.0818250001E-04    0.0000000000E+00
   -3.6900000000E+00    4.0901097584E-04    0.0000000000E+00
   -3.6877500000E+00    4.0984221874E-04    0.0000000000E+00
   -3.6855000000E+00    4.1067624176E-04    0.0000000000E+00
   -3.6832500000E+00    4.1151305800E-04    0.0000000000E+00
   -3.6810000000E+00    4.1235268065E-04    0.0000000000E+00
   -3.6787500000E+00    4.1319512301E-04    0.0000000000E+00
   -3.6765000000E+00    4.1404039840E-04    0.0000000000E+00
   -3.6742500000E+00    4.1488852029E-04    0.0000000000E+00
   -3.6720000000E+00    4.1573950218E-04    0.0000000000E+00
   -3.6697500000E+00    4.1659335768E-04    0.0000000000E+00
   -3.6675000000E+00    4.1745010047E-04    0.0000000000E+00
   -3.6652500000E+00    4.1830974432E-04    0.0000000000E+00
   -3.6630000000E+00    4.1917230310E-04    0.0000000000E+00
   -3.6607500000E+00    4.2003779073E-04    0.0000000000E+00
   -3.6585000000E+00    4.2090622126E-04    0.0000000000E+00
   -3.6562500000E+00    4.2177760879E-04    0.0000000000E+00
   -3.6540000000E+00    4.2265196752E-04    0.0000000000E+00
   -3.6517500000E+00    4.2352931175E-04    0.0000000000E+00
   -3.6495000000E+00    4.2440965586E-04    0.0000000000E+00
   -3.6472500000E+00    4.2529301431E-04    0.0000000000E+00
   -3.6450000000E+00    4.2617940166E-04    0.0000000000E+00
   -3.6427500000E+00    4.2706883257E-04    0.0000000000E+00
   -3.6405000000E+00    4.2796132177E-04    0.0000000000E+00
   -3.6382500000E+00    4.2885688410E-04    0.0000000000E+00
   -3.6360000000E+00    4.2975553449E-04    0.0000000000E+00
