 # Energia   DOS_Total   Transmitancia
   -3.9015000000E+00    6.2843860026E-04    0.0000000000E+00
   -3.8992500000E+00    6.3027049703E-04    0.0000000000E+00
   -3.8970000000E+00    6.3211114295E-04    0.0000000000E+00
   -3.8947500000E+00    6.3396059590E-04    0.0000000000E+00
   -3.8925000000E+00    6.3581891425E-04    0.0000000000E+00
   -3.8902500000E+00    6.3768615685E-04    0.0000000000E+00
   -3.8880000000E+00    6.3956238308E-04    0.0000000000E+00
   -3.8857500000E+00    6.4144765280E-04    0.0000000000E+00
   -3.8835000000E+00    6.4334202638E-04    0.0000000000E+00
   -3.8812500000E+00    6.4524556471E-04    0.0000000000E+00
   -3.8790000000E+00    6.4715832920E-04    0.0000000000E+00
   -3.8767500000E+00    6.4908038179E-04    0.0000000000E+00
   -3.8745000000E+00    6.5101178493E-04    0.0000000000E+00
   -3.8722500000E+00    6.5295260162E-04    0.0000000000E+00
   -3.8700000000E+00    6.5490289541E-04    0.0000000000E+00
   -3.8677500000E+00    6.5686273038E-04    0.0000000000E+00
   -3.8655000000E+00    6.5883217117E-04    0.0000000000E+00
   -3.8632500000E+00    6.6081128298E-04    0.0000000000E+00
   -3.8610000000E+00    6.6280013157E-04    0.0000000000E+00
   -3.8587500000E+00    6.6479878328E-04    0.0000000000E+00
   -3.8565000000E+00    6.6680730501E-04    0.0000000000E+00
   -3.8542500000E+00    6.6882576425E-04    0.0000000000E+00
   -3.8520000000E+00    6.7085422909E-04    0.0000000000E+00
   -3.8497500000E+00    6.7289276820E-04    0.0000000000E+00
   -3.8475000000E+00    6.7494145086E-04    0.0000000000E+00
   -3.8452500000E+00    6.7700034694E-04    0.0000000000E+00
   -3.8430000000E+00    6.7906952695E-04    0.0000000000E+00
   -3.8407500000E+00    6.8114906201E-04    0.0000000000E+00
   -3.8385000000E+00    6.8323902387E-04    0.0000000000E+00
   -3.8362500000E+00    6.8533948489E-04    0.0000000000E+00
   -3.8340000000E+00    6.8745051811E-04    0.0000000000E+00
   -3.8317500000E+00    6.8957219718E-04    0.0000000000E+00
   -3.8295000000E+00    6.9170459644E-04    0.0000000000E+00
   -3.8272500000E+00    6.9384779087E-04    0.0000000000E+00
   -3.8250000000E+00    6.9600185612E-04    0.0000000000E+00
   -3.8227500000E+00    6.9816686852E-04    0.0000000000E+00
   -3.8205000000E+00    7.0034290509E-04    0.0000000000E+00
   -3.8182500000E+00    7.0253004352E-04    0.0000000000E+00
   -3.8160000000E+00    7.0472836223E-04    0.0000000000E+00
   -3.8137500000E+00    7.0693794032E-04    0.0000000000E+00
   -3.8115000000E+00    7.0915885761E-04    0.0000000000E+00
   -3.8092500000E+00    7.1139119465E-04    0.0000000000E+00
   -3.8070000000E+00    7.1363503272E-04    0.0000000000E+00
   -3.8047500000E+00    7.1589045383E-04    0.0000000000E+00
   -3.8025000000E+00    7.1815754073E-04    0.0000000000E+00
   -3.8002500000E+00    7.2043637694E-04    0.0000000000E+00
   -3.7980000000E+00    7.2272704673E-04    0.0000000000E+00
   -3.7957500000E+00    7.2502963515E-04    0.0000000000E+00
   -3.7935000000E+00    7.2734422803E-04    0.0000000000E+00
   -3.7912500000E+00    7.2967091198E-04    0.0000000000E+00
   -3.7890000000E+00    7.3200977441E-04    0.0000000000E+00
   -3.7867500000E+00    7.3436090354E-04    0.0000000000E+00
   -3.7845000000E+00    7.3672438841E-04    0.0000000000E+00
   -3.7822500000E+00    7.3910031886E-04    0.0000000000E+00
   -3.7800000000E+00    7.4148878559E-04    0.0000000000E+00
   -3.7777500000E+00    7.4388988013E-04    0.0000000000E+00
   -3.7755000000E+00    7.4630369487E-04    0.0000000000E+00
   -3.7732500000E+00    7.4873032306E-04    0.0000000000E+00
   -3.7710000000E+00    7.5116985881E-04    0.0000000000E+00
   -3.7687500000E+00    7.5362239714E-04    0.0000000000E+00
   -3.7665000000E+00    7.5608803393E-04    0.0000000000E+00
   -3.7642500000E+00    7.5856686597E-04    0.0000000000E+00
   -3.7620000000E+00    7.6105899099E-04    0.0000000000E+00
   -3.7597500000E+00    7.6356450761E-04    0.0000000000E+00
   -3.7575000000E+00    7.6608351539E-04    0.0000000000E+00
   -3.7552500000E+00    7.6861611485E-04    0.0000000000E+00
   -3.7530000000E+00    7.7116240746E-04    0.0000000000E+00
   -3.7507500000E+00    7.7372249563E-04    0.0000000000E+00
   -3.7485000000E+00    7.7629648279E-04    0.0000000000E+00
   -3.7462500000E+00    7.7888447332E-04    0.0000000000E+00
   -3.7440000000E+00    7.8148657264E-04    0.0000000000E+00
   -3.7417500000E+00    7.8410288714E-04    0.0000000000E+00
   -3.7395000000E+00    7.8673352427E-04    0.0000000000E+00
   -3.7372500000E+00    7.8937859249E-04    0.0000000000E+00
   -3.7350000000E+00    7.9203820132E-04    0.0000000000E+00
   -3.7327500000E+00    7.9471246135E-04    0.0000000000E+00
   -3.7305000000E+00    7.9740148421E-04    0.0000000000E+00
   -3.7282500000E+00    8.0010538266E-04    0.0000000000E+00
   -3.7260000000E+00    8.0282427053E-04    0.0000000000E+00
   -3.7237500000E+00    8.0555826276E-04    0.0000000000E+00
   -3.7215000000E+00    8.0830747542E-04    0.0000000000E+00
   -3.7192500000E+00    8.1107202574E-04    0.0000000000E+00
   -3.7170000000E+00    8.1385203206E-04    0.0000000000E+00
   -3.7147500000E+00    8.1664761392E-04    0.0000000000E+00
   -3.7125000000E+00    8.1945889202E-04    0.0000000000E+00
   -3.7102500000E+00    8.2228598827E-04    0.0000000000E+00
   -3.7080000000E+00    8.2512902577E-04    0.0000000000E+00
   -3.7057500000E+00    8.2798812886E-04    0.0000000000E+00
   -3.7035000000E+00    8.3086342311E-04    0.0000000000E+00
   -3.7012500000E+00    8.3375503533E-04    0.0000000000E+00
   -3.6990000000E+00    8.3666309362E-04    0.0000000000E+00
   -3.6967500000E+00    8.3958772734E-04    0.0000000000E+00
   -3.6945000000E+00    8.4252906718E-04    0.0000000000E+00
   -3.6922500000E+00    8.4548724511E-04    0.0000000000E+00
   -3.6900000000E+00    8.4846239445E-04    0.0000000000E+00
   -3.6877500000E+00    8.5145464987E-04    0.0000000000E+00
   -3.6855000000E+00    8.5446414740E-04    0.0000000000E+00
   -3.6832500000E+00    8.5749102444E-04    0.0000000000E+00
   -3.6810000000E+00    8.6053541979E-04    0.0000000000E+00
   -3.6787500000E+00    8.6359747369E-04    0.0000000000E+00
   -3.6765000000E+00    8.6667732777E-04    0.0000000000E+00
   -3.6742500000E+00    8.6977512516E-04    0.0000000000E+00
   -3.6720000000E+00    8.7289101041E-04    0.0000000000E+00
   -3.6697500000E+00    8.7602512959E-04    0.0000000000E+00
   -3.6675000000E+00    8.7917763026E-04    0.0000000000E+00
   -3.6652500000E+00    8.8234866151E-04    0.0000000000E+00
   -3.6630000000E+00    8.8553837398E-04    0.0000000000E+00
   -3.6607500000E+00    8.8874691986E-04    0.0000000000E+00
   -3.6585000000E+00    8.9197445292E-04    0.0000000000E+00
   -3.6562500000E+00    8.9522112856E-04    0.0000000000E+00
   -3.6540000000E+00    8.9848710377E-04    0.0000000000E+00
   -3.6517500000E+00    9.0177253720E-04    0.0000000000E+00
   -3.6495000000E+00    9.0507758918E-04    0.0000000000E+00
   -3.6472500000E+00    9.0840242169E-04    0.0000000000E+00
   -3.6450000000E+00    9.1174719844E-04    0.0000000000E+00
   -3.6427500000E+00    9.1511208489E-04    0.0000000000E+00
   -3.6405000000E+00    9.1849724820E-04    0.0000000000E+00
   -3.6382500000E+00    9.2190285736E-04    0.0000000000E+00
   -3.6360000000E+00    9.2532908311E-04    0.0000000000E+00
   -3.6337500000E+00    9.2877609805E-04    0.0000000000E+00
   -3.6315000000E+00    9.3224407661E-04    0.0000000000E+00
   -3.6292500000E+00    9.3573319508E-04    0.0000000000E+00
   -3.6270000000E+00    9.3924363165E-04    0.0000000000E+00
   -3.6247500000E+00    9.4277556643E-04    0.0000000000E+00
   -3.6225000000E+00    9.4632918147E-04    0.0000000000E+00
   -3.6202500000E+00    9.4990466079E-04    0.0000000000E+00
   -3.6180000000E+00    9.5350219042E-04    0.0000000000E+00
   -3.6157500000E+00    9.5712195838E-04    0.0000000000E+00
   -3.6135000000E+00    9.6076415476E-04    0.0000000000E+00
   -3.6112500000E+00    9.6442897172E-04    0.0000000000E+00
   -3.6090000000E+00    9.6811660352E-04    0.0000000000E+00
   -3.6067500000E+00    9.7182724655E-04    0.0000000000E+00
   -3.6045000000E+00    9.7556109938E-04    0.0000000000E+00
   -3.6022500000E+00    9.7931836273E-04    0.0000000000E+00
   -3.6000000000E+00    9.8309923957E-04    0.0000000000E+00
   -3.5977500000E+00    9.8690393511E-04    0.0000000000E+00
   -3.5955000000E+00    9.9073265682E-04    0.0000000000E+00
   -3.5932500000E+00    9.9458561451E-04    0.0000000000E+00
   -3.5910000000E+00    9.9846302030E-04    0.0000000000E+00
   -3.5887500000E+00    1.0023650887E-03    0.0000000000E+00
   -3.5865000000E+00    1.0062920366E-03    0.0000000000E+00
   -3.5842500000E+00    1.0102440834E-03    0.0000000000E+00
   -3.5820000000E+00    1.0142214509E-03    0.0000000000E+00
   -3.5797500000E+00    1.0182243634E-03    0.0000000000E+00
   -3.5775000000E+00    1.0222530478E-03    0.0000000000E+00
   -3.5752500000E+00    1.0263077335E-03    0.0000000000E+00
   -3.5730000000E+00    1.0303886525E-03    0.0000000000E+00
   -3.5707500000E+00    1.0344960396E-03    0.0000000000E+00
   -3.5685000000E+00    1.0386301321E-03    0.0000000000E+00
   -3.5662500000E+00    1.0427911702E-03    0.0000000000E+00
   -3.5640000000E+00    1.0469793966E-03    0.0000000000E+00
   -3.5617500000E+00    1.0511950571E-03    0.0000000000E+00
   -3.5595000000E+00    1.0554384001E-03    0.0000000000E+00
   -3.5572500000E+00    1.0597096770E-03    0.0000000000E+00
   -3.5550000000E+00    1.0640091420E-03    0.0000000000E+00
   -3.5527500000E+00    1.0683370525E-03    0.0000000000E+00
   -3.5505000000E+00    1.0726936686E-03    0.0000000000E+00
   -3.5482500000E+00    1.0770792537E-03    0.0000000000E+00
   -3.5460000000E+00    1.0814940742E-03    0.0000000000E+00
   -3.5437500000E+00    1.0859383994E-03    0.0000000000E+00
   -3.5415000000E+00    1.0904125022E-03    0.0000000000E+00
   -3.5392500000E+00    1.0949166584E-03    0.0000000000E+00
   -3.5370000000E+00    1.0994511471E-03    0.0000000000E+00
   -3.5347500000E+00    1.1040162510E-03    0.0000000000E+00
   -3.5325000000E+00    1.1086122558E-03    0.0000000000E+00
   -3.5302500000E+00    1.1132394507E-03    0.0000000000E+00
   -3.5280000000E+00    1.1178981286E-03    0.0000000000E+00
   -3.5257500000E+00    1.1225885857E-03    0.0000000000E+00
   -3.5235000000E+00    1.1273111217E-03    0.0000000000E+00
