 # Energia   DOS_Total   Transmitancia
   -3.6967500000E+00    6.4831153417E-04    0.0000000000E+00
   -3.6945000000E+00    6.5014177778E-04    0.0000000000E+00
   -3.6922500000E+00    6.5198047566E-04    0.0000000000E+00
   -3.6900000000E+00    6.5382768215E-04    0.0000000000E+00
   -3.6877500000E+00    6.5568345203E-04    0.0000000000E+00
   -3.6855000000E+00    6.5754784051E-04    0.0000000000E+00
   -3.6832500000E+00    6.5942090329E-04    0.0000000000E+00
   -3.6810000000E+00    6.6130269650E-04    0.0000000000E+00
   -3.6787500000E+00    6.6319327676E-04    0.0000000000E+00
   -3.6765000000E+00    6.6509270114E-04    0.0000000000E+00
   -3.6742500000E+00    6.6700102720E-04    0.0000000000E+00
   -3.6720000000E+00    6.6891831297E-04    0.0000000000E+00
   -3.6697500000E+00    6.7084461696E-04    0.0000000000E+00
   -3.6675000000E+00    6.7277999818E-04    0.0000000000E+00
   -3.6652500000E+00    6.7472451614E-04    0.0000000000E+00
   -3.6630000000E+00    6.7667823082E-04    0.0000000000E+00
   -3.6607500000E+00    6.7864120273E-04    0.0000000000E+00
   -3.6585000000E+00    6.8061349289E-04    0.0000000000E+00
   -3.6562500000E+00    6.8259516281E-04    0.0000000000E+00
   -3.6540000000E+00    6.8458627456E-04    0.0000000000E+00
   -3.6517500000E+00    6.8658689069E-04    0.0000000000E+00
   -3.6495000000E+00    6.8859707431E-04    0.0000000000E+00
   -3.6472500000E+00    6.9061688906E-04    0.0000000000E+00
   -3.6450000000E+00    6.9264639913E-04    0.0000000000E+00
   -3.6427500000E+00    6.9468566923E-04    0.0000000000E+00
   -3.6405000000E+00    6.9673476465E-04    0.0000000000E+00
   -3.6382500000E+00    6.9879375123E-04    0.0000000000E+00
   -3.6360000000E+00    7.0086269537E-04    0.0000000000E+00
   -3.6337500000E+00    7.0294166405E-04    0.0000000000E+00
   -3.6315000000E+00    7.0503072481E-04    0.0000000000E+00
   -3.6292500000E+00    7.0712994580E-04    0.0000000000E+00
   -3.6270000000E+00    7.0923939573E-04    0.0000000000E+00
   -3.6247500000E+00    7.1135914392E-04    0.0000000000E+00
   -3.6225000000E+00    7.1348926030E-04    0.0000000000E+00
   -3.6202500000E+00    7.1562981537E-04    0.0000000000E+00
   -3.6180000000E+00    7.1778088029E-04    0.0000000000E+00
   -3.6157500000E+00    7.1994252682E-04    0.0000000000E+00
   -3.6135000000E+00    7.2211482733E-04    0.0000000000E+00
   -3.6112500000E+00    7.2429785486E-04    0.0000000000E+00
   -3.6090000000E+00    7.2649168306E-04    0.0000000000E+00
   -3.6067500000E+00    7.2869638624E-04    0.0000000000E+00
   -3.6045000000E+00    7.3091203937E-04    0.0000000000E+00
   -3.6022500000E+00    7.3313871806E-04    0.0000000000E+00
   -3.6000000000E+00    7.3537649861E-04    0.0000000000E+00
   -3.5977500000E+00    7.3762545799E-04    0.0000000000E+00
   -3.5955000000E+00    7.3988567384E-04    0.0000000000E+00
   -3.5932500000E+00    7.4215722452E-04    0.0000000000E+00
   -3.5910000000E+00    7.4444018905E-04    0.0000000000E+00
   -3.5887500000E+00    7.4673464718E-04    0.0000000000E+00
   -3.5865000000E+00    7.4904067937E-04    0.0000000000E+00
   -3.5842500000E+00    7.5135836679E-04    0.0000000000E+00
   -3.5820000000E+00    7.5368779136E-04    0.0000000000E+00
   -3.5797500000E+00    7.5602903570E-04    0.0000000000E+00
   -3.5775000000E+00    7.5838218322E-04    0.0000000000E+00
   -3.5752500000E+00    7.6074731805E-04    0.0000000000E+00
   -3.5730000000E+00    7.6312452509E-04    0.0000000000E+00
   -3.5707500000E+00    7.6551389001E-04    0.0000000000E+00
   -3.5685000000E+00    7.6791549926E-04    0.0000000000E+00
   -3.5662500000E+00    7.7032944007E-04    0.0000000000E+00
   -3.5640000000E+00    7.7275580049E-04    0.0000000000E+00
   -3.5617500000E+00    7.7519466933E-04    0.0000000000E+00
   -3.5595000000E+00    7.7764613625E-04    0.0000000000E+00
   -3.5572500000E+00    7.8011029172E-04    0.0000000000E+00
   -3.5550000000E+00    7.8258722704E-04    0.0000000000E+00
   -3.5527500000E+00    7.8507703435E-04    0.0000000000E+00
   -3.5505000000E+00    7.8757980664E-04    0.0000000000E+00
   -3.5482500000E+00    7.9009563777E-04    0.0000000000E+00
   -3.5460000000E+00    7.9262462246E-04    0.0000000000E+00
   -3.5437500000E+00    7.9516685630E-04    0.0000000000E+00
   -3.5415000000E+00    7.9772243579E-04    0.0000000000E+00
   -3.5392500000E+00    8.0029145832E-04    0.0000000000E+00
   -3.5370000000E+00    8.0287402218E-04    0.0000000000E+00
   -3.5347500000E+00    8.0547022659E-04    0.0000000000E+00
   -3.5325000000E+00    8.0808017170E-04    0.0000000000E+00
   -3.5302500000E+00    8.1070395861E-04    0.0000000000E+00
   -3.5280000000E+00    8.1334168934E-04    0.0000000000E+00
   -3.5257500000E+00    8.1599346691E-04    0.0000000000E+00
